KOD_ZSJ_P;hour;day;users
55808;9;weekend;1
55808;10;weekend;1
55808;11;weekend;1
55808;12;weekend;1
55808;13;weekend;1
55808;14;weekend;1
55808;15;weekend;1
55808;16;weekend;1
55808;17;weekend;1
55808;18;weekend;1
55808;19;weekend;1
55808;20;weekend;1
55808;21;weekend;1
55808;22;weekend;1
55808;23;weekend;1
55816;6;workday;478
55816;7;workday;502
55816;8;workday;501
55816;9;workday;490
55816;10;workday;490
55816;11;workday;453
55816;12;workday;418
55816;13;workday;396
55816;14;workday;384
55816;15;workday;331
55816;16;workday;369
55816;17;workday;383
55816;18;workday;399
55816;19;workday;421
55816;20;workday;448
55816;21;workday;433
55816;22;workday;431
55816;23;workday;419
55816;6;weekend;480
55816;7;weekend;489
55816;8;weekend;494
55816;9;weekend;484
55816;10;weekend;483
55816;11;weekend;481
55816;12;weekend;491
55816;13;weekend;500
55816;14;weekend;499
55816;15;weekend;510
55816;16;weekend;505
55816;17;weekend;497
55816;18;weekend;504
55816;19;weekend;520
55816;20;weekend;495
55816;21;weekend;510
55816;22;weekend;516
55816;23;weekend;519
55824;6;workday;365
55824;7;workday;364
55824;8;workday;346
55824;9;workday;335
55824;10;workday;338
55824;11;workday;314
55824;12;workday;297
55824;13;workday;282
55824;14;workday;273
55824;15;workday;246
55824;16;workday;288
55824;17;workday;304
55824;18;workday;318
55824;19;workday;338
55824;20;workday;359
55824;21;workday;352
55824;22;workday;351
55824;23;workday;342
55824;6;weekend;381
55824;7;weekend;386
55824;8;weekend;387
55824;9;weekend;377
55824;10;weekend;378
55824;11;weekend;379
55824;12;weekend;387
55824;13;weekend;391
55824;14;weekend;391
55824;15;weekend;397
55824;16;weekend;399
55824;17;weekend;392
55824;18;weekend;400
55824;19;weekend;413
55824;20;weekend;402
55824;21;weekend;409
55824;22;weekend;413
55824;23;weekend;413
55832;6;workday;409
55832;7;workday;403
55832;8;workday;378
55832;9;workday;365
55832;10;workday;370
55832;11;workday;345
55832;12;workday;327
55832;13;workday;309
55832;14;workday;300
55832;15;workday;277
55832;16;workday;322
55832;17;workday;344
55832;18;workday;358
55832;19;workday;382
55832;20;workday;402
55832;21;workday;395
55832;22;workday;393
55832;23;workday;386
55832;6;weekend;428
55832;7;weekend;435
55832;8;weekend;436
55832;9;weekend;426
55832;10;weekend;427
55832;11;weekend;429
55832;12;weekend;441
55832;13;weekend;444
55832;14;weekend;443
55832;15;weekend;449
55832;16;weekend;452
55832;17;weekend;445
55832;18;weekend;449
55832;19;weekend;461
55832;20;weekend;449
55832;21;weekend;453
55832;22;weekend;456
55832;23;weekend;457
55859;6;workday;1815
55859;7;workday;1818
55859;8;workday;1553
55859;9;workday;1365
55859;10;workday;1315
55859;11;workday;1251
55859;12;workday;1228
55859;13;workday;1147
55859;14;workday;1245
55859;15;workday;1320
55859;16;workday;1491
55859;17;workday;1572
55859;18;workday;1520
55859;19;workday;1601
55859;20;workday;1520
55859;21;workday;1556
55859;22;workday;1466
55859;23;workday;1412
55859;6;weekend;1511
55859;7;weekend;1633
55859;8;weekend;1746
55859;9;weekend;1896
55859;10;weekend;1924
55859;11;weekend;1933
55859;12;weekend;1927
55859;13;weekend;1988
55859;14;weekend;1947
55859;15;weekend;2045
55859;16;weekend;1981
55859;17;weekend;1946
55859;18;weekend;1902
55859;19;weekend;1801
55859;20;weekend;1703
55859;21;weekend;1586
55859;22;weekend;1563
55859;23;weekend;1449
56600;6;workday;72
56600;7;workday;68
56600;8;workday;59
56600;9;workday;56
56600;10;workday;56
56600;11;workday;46
56600;12;workday;45
56600;13;workday;43
56600;14;workday;42
56600;15;workday;42
56600;16;workday;52
56600;17;workday;60
56600;18;workday;66
56600;19;workday;78
56600;20;workday;78
56600;21;workday;77
56600;22;workday;76
56600;23;workday;76
56600;6;weekend;84
56600;7;weekend;86
56600;8;weekend;86
56600;9;weekend;86
56600;10;weekend;87
56600;11;weekend;88
56600;12;weekend;89
56600;13;weekend;87
56600;14;weekend;91
56600;15;weekend;91
56600;16;weekend;97
56600;17;weekend;92
56600;18;weekend;91
56600;19;weekend;91
56600;20;weekend;93
56600;21;weekend;94
56600;22;weekend;90
56600;23;weekend;89
57975;6;workday;2229
57975;7;workday;2172
57975;8;workday;2135
57975;9;workday;1917
57975;10;workday;1880
57975;11;workday;1847
57975;12;workday;1933
57975;13;workday;1904
57975;14;workday;1984
57975;15;workday;2105
57975;16;workday;2319
57975;17;workday;2469
57975;18;workday;2562
57975;19;workday;2576
57975;20;workday;2489
57975;21;workday;2281
57975;22;workday;2151
57975;23;workday;2051
57975;6;weekend;2202
57975;7;weekend;2313
57975;8;weekend;2457
57975;9;weekend;2593
57975;10;weekend;2491
57975;11;weekend;2587
57975;12;weekend;2725
57975;13;weekend;2762
57975;14;weekend;2808
57975;15;weekend;2658
57975;16;weekend;2651
57975;17;weekend;2637
57975;18;weekend;2593
57975;19;weekend;2520
57975;20;weekend;2356
57975;21;weekend;2266
57975;22;weekend;2182
57975;23;weekend;2162
57983;6;workday;16
57983;7;workday;22
57983;8;workday;26
57983;9;workday;18
57983;10;workday;16
57983;11;workday;13
57983;12;workday;10
57983;13;workday;14
57983;14;workday;11
57983;15;workday;16
57983;16;workday;17
57983;17;workday;20
57983;18;workday;21
57983;19;workday;21
57983;20;workday;22
57983;21;workday;16
57983;22;workday;12
57983;23;workday;10
57983;6;weekend;13
57983;7;weekend;16
57983;8;weekend;22
57983;9;weekend;26
57983;10;weekend;28
57983;11;weekend;27
57983;12;weekend;26
57983;13;weekend;21
57983;14;weekend;24
57983;15;weekend;24
57983;16;weekend;23
57983;17;weekend;23
57983;18;weekend;20
57983;19;weekend;19
57983;20;weekend;18
57983;21;weekend;15
57983;22;weekend;15
57983;23;weekend;12
58203;6;workday;1260
58203;7;workday;1197
58203;8;workday;974
58203;9;workday;881
58203;10;workday;847
58203;11;workday;793
58203;12;workday;771
58203;13;workday;739
58203;14;workday;729
58203;15;workday;758
58203;16;workday;960
58203;17;workday;1063
58203;18;workday;1161
58203;19;workday;1248
58203;20;workday;1304
58203;21;workday;1310
58203;22;workday;1291
58203;23;workday;1272
58203;6;weekend;1492
58203;7;weekend;1527
58203;8;weekend;1540
58203;9;weekend;1590
58203;10;weekend;1553
58203;11;weekend;1582
58203;12;weekend;1587
58203;13;weekend;1587
58203;14;weekend;1579
58203;15;weekend;1595
58203;16;weekend;1608
58203;17;weekend;1543
58203;18;weekend;1537
58203;19;weekend;1537
58203;20;weekend;1514
58203;21;weekend;1490
58203;22;weekend;1494
58203;23;weekend;1464
59421;6;workday;262
59421;7;workday;241
59421;8;workday;223
59421;9;workday;210
59421;10;workday;208
59421;11;workday;197
59421;12;workday;191
59421;13;workday;179
59421;14;workday;166
59421;15;workday;164
59421;16;workday;196
59421;17;workday;215
59421;18;workday;223
59421;19;workday;243
59421;20;workday;249
59421;21;workday;254
59421;22;workday;244
59421;23;workday;245
59421;6;weekend;299
59421;7;weekend;306
59421;8;weekend;319
59421;9;weekend;324
59421;10;weekend;324
59421;11;weekend;329
59421;12;weekend;316
59421;13;weekend;325
59421;14;weekend;333
59421;15;weekend;342
59421;16;weekend;333
59421;17;weekend;314
59421;18;weekend;310
59421;19;weekend;307
59421;20;weekend;308
59421;21;weekend;313
59421;22;weekend;311
59421;23;weekend;301
59439;6;workday;203
59439;7;workday;194
59439;8;workday;177
59439;9;workday;169
59439;10;workday;166
59439;11;workday;164
59439;12;workday;152
59439;13;workday;142
59439;14;workday;137
59439;15;workday;144
59439;16;workday;169
59439;17;workday;182
59439;18;workday;190
59439;19;workday;196
59439;20;workday;196
59439;21;workday;197
59439;22;workday;190
59439;23;workday;190
59439;6;weekend;229
59439;7;weekend;240
59439;8;weekend;248
59439;9;weekend;256
59439;10;weekend;252
59439;11;weekend;259
59439;12;weekend;253
59439;13;weekend;259
59439;14;weekend;259
59439;15;weekend;270
59439;16;weekend;266
59439;17;weekend;251
59439;18;weekend;245
59439;19;weekend;253
59439;20;weekend;243
59439;21;weekend;247
59439;22;weekend;246
59439;23;weekend;240
60275;6;workday;1319
60275;7;workday;1171
60275;8;workday;891
60275;9;workday;781
60275;10;workday;778
60275;11;workday;709
60275;12;workday;670
60275;13;workday;646
60275;14;workday;693
60275;15;workday;781
60275;16;workday;944
60275;17;workday;1043
60275;18;workday;1063
60275;19;workday;1173
60275;20;workday;1224
60275;21;workday;1237
60275;22;workday;1274
60275;23;workday;1267
60275;6;weekend;1469
60275;7;weekend;1461
60275;8;weekend;1479
60275;9;weekend;1479
60275;10;weekend;1425
60275;11;weekend;1430
60275;12;weekend;1444
60275;13;weekend;1402
60275;14;weekend;1405
60275;15;weekend;1420
60275;16;weekend;1409
60275;17;weekend;1388
60275;18;weekend;1370
60275;19;weekend;1319
60275;20;weekend;1401
60275;21;weekend;1385
60275;22;weekend;1394
60275;23;weekend;1402
61093;6;workday;1642
61093;7;workday;1596
61093;8;workday;1532
61093;9;workday;1390
61093;10;workday;1315
61093;11;workday;1231
61093;12;workday;1189
61093;13;workday;1224
61093;14;workday;1376
61093;15;workday;1329
61093;16;workday;1411
61093;17;workday;1448
61093;18;workday;1459
61093;19;workday;1394
61093;20;workday;1294
61093;21;workday;1217
61093;22;workday;1196
61093;23;workday;1111
61093;6;weekend;1335
61093;7;weekend;1543
61093;8;weekend;1720
61093;9;weekend;1771
61093;10;weekend;1677
61093;11;weekend;1551
61093;12;weekend;1517
61093;13;weekend;1484
61093;14;weekend;1466
61093;15;weekend;1558
61093;16;weekend;1475
61093;17;weekend;1579
61093;18;weekend;1589
61093;19;weekend;1434
61093;20;weekend;1483
61093;21;weekend;1310
61093;22;weekend;1175
61093;23;weekend;1143
63002;6;workday;867
63002;7;workday;856
63002;8;workday;732
63002;9;workday;659
63002;10;workday;660
63002;11;workday;588
63002;12;workday;568
63002;13;workday;556
63002;14;workday;559
63002;15;workday;566
63002;16;workday;695
63002;17;workday;726
63002;18;workday;789
63002;19;workday;781
63002;20;workday;786
63002;21;workday;768
63002;22;workday;770
63002;23;workday;759
63002;6;weekend;887
63002;7;weekend;916
63002;8;weekend;938
63002;9;weekend;958
63002;10;weekend;967
63002;11;weekend;937
63002;12;weekend;962
63002;13;weekend;991
63002;14;weekend;977
63002;15;weekend;1010
63002;16;weekend;972
63002;17;weekend;951
63002;18;weekend;931
63002;19;weekend;919
63002;20;weekend;901
63002;21;weekend;878
63002;22;weekend;889
63002;23;weekend;871
64351;6;workday;344
64351;7;workday;334
64351;8;workday;329
64351;9;workday;302
64351;10;workday;301
64351;11;workday;290
64351;12;workday;270
64351;13;workday;265
64351;14;workday;258
64351;15;workday;264
64351;16;workday;283
64351;17;workday;303
64351;18;workday;309
64351;19;workday;311
64351;20;workday;320
64351;21;workday;313
64351;22;workday;307
64351;23;workday;309
64351;6;weekend;367
64351;7;weekend;378
64351;8;weekend;388
64351;9;weekend;389
64351;10;weekend;380
64351;11;weekend;380
64351;12;weekend;387
64351;13;weekend;387
64351;14;weekend;383
64351;15;weekend;388
64351;16;weekend;388
64351;17;weekend;387
64351;18;weekend;387
64351;19;weekend;381
64351;20;weekend;360
64351;21;weekend;371
64351;22;weekend;369
64351;23;weekend;369
66401;6;workday;2412
66401;7;workday;2315
66401;8;workday;2247
66401;9;workday;2118
66401;10;workday;2114
66401;11;workday;1999
66401;12;workday;1925
66401;13;workday;1848
66401;14;workday;1910
66401;15;workday;1924
66401;16;workday;2082
66401;17;workday;2235
66401;18;workday;2277
66401;19;workday;2285
66401;20;workday;2347
66401;21;workday;2297
66401;22;workday;2241
66401;23;workday;2236
66401;6;weekend;2587
66401;7;weekend;2683
66401;8;weekend;2803
66401;9;weekend;2883
66401;10;weekend;2904
66401;11;weekend;2842
66401;12;weekend;2835
66401;13;weekend;2885
66401;14;weekend;2875
66401;15;weekend;2905
66401;16;weekend;2901
66401;17;weekend;2972
66401;18;weekend;2903
66401;19;weekend;2872
66401;20;weekend;2747
66401;21;weekend;2788
66401;22;weekend;2745
66401;23;weekend;2712
66419;6;workday;17
66419;7;workday;17
66419;8;workday;16
66419;9;workday;15
66419;10;workday;15
66419;11;workday;14
66419;12;workday;14
66419;13;workday;13
66419;14;workday;14
66419;15;workday;15
66419;16;workday;17
66419;17;workday;16
66419;18;workday;17
66419;19;workday;17
66419;20;workday;17
66419;21;workday;16
66419;22;workday;16
66419;23;workday;16
66419;6;weekend;18
66419;7;weekend;18
66419;8;weekend;20
66419;9;weekend;22
66419;10;weekend;22
66419;11;weekend;22
66419;12;weekend;21
66419;13;weekend;22
66419;14;weekend;23
66419;15;weekend;22
66419;16;weekend;21
66419;17;weekend;22
66419;18;weekend;19
66419;19;weekend;19
66419;20;weekend;19
66419;21;weekend;19
66419;22;weekend;18
66419;23;weekend;17
67334;6;workday;754
67334;7;workday;626
67334;8;workday;511
67334;9;workday;470
67334;10;workday;459
67334;11;workday;417
67334;12;workday;397
67334;13;workday;396
67334;14;workday;402
67334;15;workday;435
67334;16;workday;505
67334;17;workday;551
67334;18;workday;606
67334;19;workday;655
67334;20;workday;673
67334;21;workday;647
67334;22;workday;638
67334;23;workday;641
67334;6;weekend;735
67334;7;weekend;739
67334;8;weekend;751
67334;9;weekend;782
67334;10;weekend;782
67334;11;weekend;794
67334;12;weekend;798
67334;13;weekend;840
67334;14;weekend;862
67334;15;weekend;848
67334;16;weekend;825
67334;17;weekend;802
67334;18;weekend;789
67334;19;weekend;789
67334;20;weekend;766
67334;21;weekend;758
67334;22;weekend;778
67334;23;weekend;746
67474;6;workday;1595
67474;7;workday;1473
67474;8;workday;1258
67474;9;workday;1185
67474;10;workday;1148
67474;11;workday;1070
67474;12;workday;1058
67474;13;workday;1049
67474;14;workday;1091
67474;15;workday;1147
67474;16;workday;1297
67474;17;workday;1353
67474;18;workday;1423
67474;19;workday;1528
67474;20;workday;1581
67474;21;workday;1597
67474;22;workday;1589
67474;23;workday;1586
67474;6;weekend;1702
67474;7;weekend;1697
67474;8;weekend;1692
67474;9;weekend;1634
67474;10;weekend;1571
67474;11;weekend;1580
67474;12;weekend;1604
67474;13;weekend;1611
67474;14;weekend;1576
67474;15;weekend;1552
67474;16;weekend;1575
67474;17;weekend;1580
67474;18;weekend;1566
67474;19;weekend;1597
67474;20;weekend;1625
67474;21;weekend;1677
67474;22;weekend;1675
67474;23;weekend;1686
71285;6;workday;680
71285;7;workday;673
71285;8;workday;602
71285;9;workday;529
71285;10;workday;498
71285;11;workday;430
71285;12;workday;409
71285;13;workday;395
71285;14;workday;436
71285;15;workday;456
71285;16;workday;561
71285;17;workday;558
71285;18;workday;530
71285;19;workday;515
71285;20;workday;503
71285;21;workday;477
71285;22;workday;463
71285;23;workday;436
71285;6;weekend;553
71285;7;weekend;647
71285;8;weekend;709
71285;9;weekend;698
71285;10;weekend;687
71285;11;weekend;646
71285;12;weekend;618
71285;13;weekend;612
71285;14;weekend;668
71285;15;weekend;633
71285;16;weekend;658
71285;17;weekend;655
71285;18;weekend;647
71285;19;weekend;608
71285;20;weekend;577
71285;21;weekend;551
71285;22;weekend;497
71285;23;weekend;481
74136;6;workday;524
74136;7;workday;484
74136;8;workday;417
74136;9;workday;392
74136;10;workday;383
74136;11;workday;373
74136;12;workday;363
74136;13;workday;334
74136;14;workday;344
74136;15;workday;317
74136;16;workday;387
74136;17;workday;422
74136;18;workday;442
74136;19;workday;496
74136;20;workday;537
74136;21;workday;544
74136;22;workday;533
74136;23;workday;536
74136;6;weekend;576
74136;7;weekend;588
74136;8;weekend;575
74136;9;weekend;555
74136;10;weekend;548
74136;11;weekend;538
74136;12;weekend;540
74136;13;weekend;537
74136;14;weekend;519
74136;15;weekend;545
74136;16;weekend;539
74136;17;weekend;548
74136;18;weekend;552
74136;19;weekend;546
74136;20;weekend;561
74136;21;weekend;566
74136;22;weekend;582
74136;23;weekend;579
75884;6;workday;1985
75884;7;workday;1975
75884;8;workday;1819
75884;9;workday;1699
75884;10;workday;1684
75884;11;workday;1480
75884;12;workday;1392
75884;13;workday;1378
75884;14;workday;1441
75884;15;workday;1450
75884;16;workday;1685
75884;17;workday;1793
75884;18;workday;1889
75884;19;workday;2010
75884;20;workday;2044
75884;21;workday;2012
75884;22;workday;1977
75884;23;workday;1960
75884;6;weekend;2219
75884;7;weekend;2256
75884;8;weekend;2373
75884;9;weekend;2343
75884;10;weekend;2367
75884;11;weekend;2429
75884;12;weekend;2449
75884;13;weekend;2411
75884;14;weekend;2457
75884;15;weekend;2419
75884;16;weekend;2428
75884;17;weekend;2452
75884;18;weekend;2433
75884;19;weekend;2358
75884;20;weekend;2369
75884;21;weekend;2350
75884;22;weekend;2288
75884;23;weekend;2274
75949;6;workday;2104
75949;7;workday;1756
75949;8;workday;1598
75949;9;workday;1515
75949;10;workday;1493
75949;11;workday;1406
75949;12;workday;1373
75949;13;workday;1325
75949;14;workday;1359
75949;15;workday;1489
75949;16;workday;1850
75949;17;workday;2101
75949;18;workday;2166
75949;19;workday;2251
75949;20;workday;2278
75949;21;workday;2337
75949;22;workday;2357
75949;23;workday;2360
75949;6;weekend;2536
75949;7;weekend;2511
75949;8;weekend;2523
75949;9;weekend;2457
75949;10;weekend;2416
75949;11;weekend;2480
75949;12;weekend;2448
75949;13;weekend;2444
75949;14;weekend;2379
75949;15;weekend;2446
75949;16;weekend;2412
75949;17;weekend;2490
75949;18;weekend;2509
75949;19;weekend;2553
75949;20;weekend;2630
75949;21;weekend;2621
75949;22;weekend;2571
75949;23;weekend;2576
76481;6;workday;963
76481;7;workday;917
76481;8;workday;900
76481;9;workday;891
76481;10;workday;880
76481;11;workday;792
76481;12;workday;761
76481;13;workday;769
76481;14;workday;756
76481;15;workday;762
76481;16;workday;846
76481;17;workday;897
76481;18;workday;953
76481;19;workday;954
76481;20;workday;963
76481;21;workday;940
76481;22;workday;944
76481;23;workday;930
76481;6;weekend;1029
76481;7;weekend;1028
76481;8;weekend;1041
76481;9;weekend;1036
76481;10;weekend;1015
76481;11;weekend;1022
76481;12;weekend;1034
76481;13;weekend;1045
76481;14;weekend;1029
76481;15;weekend;1053
76481;16;weekend;1040
76481;17;weekend;1034
76481;18;weekend;1052
76481;19;weekend;1052
76481;20;weekend;1030
76481;21;weekend;1021
76481;22;weekend;1012
76481;23;weekend;1008
76732;6;workday;1163
76732;7;workday;1087
76732;8;workday;947
76732;9;workday;894
76732;10;workday;902
76732;11;workday;819
76732;12;workday;797
76732;13;workday;791
76732;14;workday;808
76732;15;workday;873
76732;16;workday;980
76732;17;workday;1010
76732;18;workday;1059
76732;19;workday;1140
76732;20;workday;1130
76732;21;workday;1141
76732;22;workday;1127
76732;23;workday;1105
76732;6;weekend;1229
76732;7;weekend;1262
76732;8;weekend;1311
76732;9;weekend;1349
76732;10;weekend;1451
76732;11;weekend;1499
